"","x"
"261",37.3066147992068
"262",43.20483346245
"263",62.803081067323
"264",66.8943626666677
"265",42.2259855996964
"266",38.4177433048954
"267",37.4364364876093
"268",42.9482987859801
"269",141.937962546695
"270",77.3145729139361
"271",106.683270510559
"272",45.7083695429994
"273",37.4164131072433
"274",38.1626160450831
"275",36.5153812073743
"276",39.1539529741272
"277",39.0619232275598
"278",122.593133263826
"279",38.76714586085
"280",52.5242833401849
"281",60.1634321718122
"282",48.8450384400783
"283",36.8367164127857
"284",71.0058565022869
"285",52.5662514865503
"286",172.698678894603
"287",43.0135903222761
"288",38.4318115554167
"289",51.1366350575955
"290",38.1232961070191
"291",53.8598972014592
"292",36.3433827103231
"293",44.8817874647967
"294",76.9805016675399
"295",39.193942445016
"296",47.4089959790608
"297",102.321636486345
"298",40.7635905639136
